pos genetic_dist
16577516 16.577516
16577570 16.577570
16577707 16.577707
16577795 16.577795
16577818 16.577818
16577837 16.577837
16577857 16.577857
16577922 16.577922
16577956 16.577956
16577987 16.577987
16578216 16.578216
16578356 16.578356
16578421 16.578421
16578475 16.578475
16578482 16.578482
16578507 16.578507
16578545 16.578545
16578611 16.578611
16578711 16.578711
16578726 16.578726
16578855 16.578855
16578863 16.578863
16578963 16.578963
16579006 16.579006
16579138 16.579138
16579193 16.579193
16579222 16.579222
16579245 16.579245
16579278 16.579278
16579290 16.579290
16579326 16.579326
16579358 16.579358
16579389 16.579389
16579444 16.579444
16579528 16.579528
16579590 16.579590
16579646 16.579646
16579669 16.579669
16579674 16.579674
16579974 16.579974
16580109 16.580109
16580428 16.580428
16580479 16.580479
16580486 16.580486
16580653 16.580653
16580802 16.580802
16580811 16.580811
16580922 16.580922
16580954 16.580954
16581034 16.581034
16581039 16.581039
16581225 16.581225
16581360 16.581360
16581553 16.581553
16581928 16.581928
16581942 16.581942
16581992 16.581992
16582041 16.582041
16582110 16.582110
16582284 16.582284
16582321 16.582321
16582337 16.582337
16582342 16.582342
16582349 16.582349
16582366 16.582366
16582419 16.582419
16582611 16.582611
16582649 16.582649
16582853 16.582853
16582917 16.582917
16583008 16.583008
16583118 16.583118
16583135 16.583135
16583214 16.583214
16583231 16.583231
16583244 16.583244
16583249 16.583249
16583273 16.583273
16583279 16.583279
16583401 16.583401
16583551 16.583551
16583576 16.583576
16583669 16.583669
16583680 16.583680
16583693 16.583693
16583740 16.583740
16583886 16.583886
16583911 16.583911
16584155 16.584155
16584306 16.584306
16584890 16.584890
16584935 16.584935
16585137 16.585137
16585532 16.585532
16585878 16.585878
16585979 16.585979
16585995 16.585995
16586056 16.586056
16586117 16.586117
16586139 16.586139
16586154 16.586154
16586184 16.586184
16586262 16.586262
16586949 16.586949
16587191 16.587191
16587561 16.587561
16587769 16.587769
16588467 16.588467
16589181 16.589181
16590047 16.590047
16592212 16.592212
16592437 16.592437
16593274 16.593274
16593286 16.593286
16593362 16.593362
16593449 16.593449
16593766 16.593766
16594251 16.594251
16594406 16.594406
16594478 16.594478
16594807 16.594807
16594838 16.594838
16595106 16.595106
16595170 16.595170
16595596 16.595596
16596524 16.596524
16596970 16.596970
16597036 16.597036
16597200 16.597200
16597230 16.597230
16597253 16.597253
16597309 16.597309
16597679 16.597679
16597943 16.597943
16598071 16.598071
16598164 16.598164
16598792 16.598792
16598870 16.598870
16599298 16.599298
16599491 16.599491
16600301 16.600301
16600329 16.600329
16600397 16.600397
16600401 16.600401
16600427 16.600427
16600478 16.600478
16600487 16.600487
16600514 16.600514
16600520 16.600520
16600565 16.600565
16601590 16.601590
16601649 16.601649
16602961 16.602961
16602982 16.602982
16603392 16.603392
16603629 16.603629
16603910 16.603910
16603971 16.603971
16604154 16.604154
16604179 16.604179
16604375 16.604375
16604454 16.604454
16604521 16.604521
16604774 16.604774
16604938 16.604938
16605147 16.605147
16605196 16.605196
16605213 16.605213
16605453 16.605453
16605531 16.605531
16605653 16.605653
16605666 16.605666
16605673 16.605673
16605689 16.605689
16605767 16.605767
16605787 16.605787
16605863 16.605863
16605970 16.605970
16605980 16.605980
16606016 16.606016
16607043 16.607043
16607155 16.607155
16607264 16.607264
16607422 16.607422
16607628 16.607628
16607730 16.607730
16607874 16.607874
16608418 16.608418
16609259 16.609259
16609498 16.609498
16609956 16.609956
16610049 16.610049
16610150 16.610150
16610345 16.610345
16610372 16.610372
16610386 16.610386
16610422 16.610422
16610442 16.610442
16610444 16.610444
16610449 16.610449
16610691 16.610691
16610770 16.610770
16610926 16.610926
16610943 16.610943
16611024 16.611024
16611032 16.611032
16611060 16.611060
16611106 16.611106
16611205 16.611205
16611323 16.611323
16611620 16.611620
16611627 16.611627
16611673 16.611673
16611702 16.611702
16611735 16.611735
16611786 16.611786
16611936 16.611936
16611954 16.611954
16612032 16.612032
16612064 16.612064
16612107 16.612107
16612129 16.612129
16612144 16.612144
16612222 16.612222
16612251 16.612251
16612313 16.612313
16612635 16.612635
16612647 16.612647
16612660 16.612660
16612725 16.612725
16612757 16.612757
16612807 16.612807
16612919 16.612919
16613022 16.613022
16613076 16.613076
16613203 16.613203
16613814 16.613814
16614343 16.614343
16614361 16.614361
16614423 16.614423
16614438 16.614438
16614444 16.614444
16614566 16.614566
16614653 16.614653
16614667 16.614667
16614811 16.614811
16614841 16.614841
16614898 16.614898
16615012 16.615012
16615047 16.615047
16615090 16.615090
16615094 16.615094
16615246 16.615246
16615364 16.615364
16615378 16.615378
16615427 16.615427
16615436 16.615436
16615437 16.615437
16616001 16.616001
16616015 16.616015
16616060 16.616060
16616181 16.616181
16616194 16.616194
16616217 16.616217
16616223 16.616223
16616302 16.616302
16616511 16.616511
16616561 16.616561
16616586 16.616586
16616642 16.616642
16616796 16.616796
16616925 16.616925
16616964 16.616964
16617066 16.617066
16617216 16.617216
16617305 16.617305
16617407 16.617407
16617841 16.617841
16617866 16.617866
16618102 16.618102
16618125 16.618125
16618182 16.618182
16618229 16.618229
16618236 16.618236
16618267 16.618267
16618666 16.618666
16618698 16.618698
16618715 16.618715
16618986 16.618986
16619128 16.619128
16619277 16.619277
16619332 16.619332
16619480 16.619480
16619680 16.619680
16619945 16.619945
16619971 16.619971
16619986 16.619986
16620368 16.620368
16621361 16.621361
16621584 16.621584
16621697 16.621697
16621818 16.621818
16621941 16.621941
16621976 16.621976
16622110 16.622110
16622127 16.622127
16622178 16.622178
16622343 16.622343
16622479 16.622479
16622751 16.622751
16622967 16.622967
16623090 16.623090
16623156 16.623156
16623178 16.623178
16623303 16.623303
16623342 16.623342
16623621 16.623621
16623823 16.623823
16623874 16.623874
16623880 16.623880
16623960 16.623960
16624103 16.624103
16624127 16.624127
16624325 16.624325
16624347 16.624347
16624349 16.624349
16624399 16.624399
16624400 16.624400
16624404 16.624404
16624409 16.624409
16624475 16.624475
16624486 16.624486
16624535 16.624535
16624623 16.624623
16624625 16.624625
16624812 16.624812
16624945 16.624945
16624947 16.624947
16624976 16.624976
16624985 16.624985
16625003 16.625003
16625176 16.625176
16625181 16.625181
16625438 16.625438
16625767 16.625767
16625983 16.625983
16626367 16.626367
16627001 16.627001
16628254 16.628254
16629027 16.629027
16629175 16.629175
16629207 16.629207
16629424 16.629424
16629438 16.629438
16629457 16.629457
16629559 16.629559
16629739 16.629739
16629992 16.629992
16630026 16.630026
16630056 16.630056
16630190 16.630190
16630224 16.630224
16630287 16.630287
16630780 16.630780
16630856 16.630856
16630915 16.630915
16631078 16.631078
16631162 16.631162
16631363 16.631363
16631746 16.631746
16632122 16.632122
16632137 16.632137
16632228 16.632228
16632234 16.632234
16632458 16.632458
16632481 16.632481
16632625 16.632625
16633125 16.633125
16633140 16.633140
16633433 16.633433
16633456 16.633456
16633469 16.633469
16633550 16.633550
16633572 16.633572
16633586 16.633586
16633786 16.633786
16633823 16.633823
16633828 16.633828
16633834 16.633834
16633854 16.633854
16633959 16.633959
16634117 16.634117
16634967 16.634967
16635353 16.635353
16636780 16.636780
16636864 16.636864
16637068 16.637068
16638719 16.638719
16638988 16.638988
16639445 16.639445
16639552 16.639552
16639658 16.639658
16639805 16.639805
16640157 16.640157
16640210 16.640210
16640251 16.640251
16640757 16.640757
16640772 16.640772
16640999 16.640999
16641165 16.641165
16641360 16.641360
16641866 16.641866
16642083 16.642083
16642100 16.642100
16642225 16.642225
16642328 16.642328
16642333 16.642333
16642492 16.642492
16642693 16.642693
16642860 16.642860
16643063 16.643063
16643068 16.643068
16643137 16.643137
16643156 16.643156
16643359 16.643359
16643679 16.643679
16643860 16.643860
16644022 16.644022
16644208 16.644208
16644283 16.644283
16644522 16.644522
16644651 16.644651
16644660 16.644660
16644676 16.644676
16644752 16.644752
16644799 16.644799
16644802 16.644802
16645055 16.645055
16645186 16.645186
16645200 16.645200
16645206 16.645206
16645571 16.645571
16645647 16.645647
16645719 16.645719
16645789 16.645789
16645831 16.645831
16645841 16.645841
16645875 16.645875
16645884 16.645884
16645898 16.645898
16645913 16.645913
16645961 16.645961
16645993 16.645993
16646052 16.646052
16646107 16.646107
16646405 16.646405
16646814 16.646814
16647320 16.647320
16647335 16.647335
16647849 16.647849
16648648 16.648648
16648651 16.648651
16648711 16.648711
16648714 16.648714
16648727 16.648727
16648736 16.648736
16648750 16.648750
16649059 16.649059
16649145 16.649145
16649265 16.649265
16649288 16.649288
16649294 16.649294
16649312 16.649312
16649372 16.649372
16649384 16.649384
16649411 16.649411
16649543 16.649543
16649566 16.649566
16649590 16.649590
16649686 16.649686
16649735 16.649735
16649743 16.649743
16649754 16.649754
16649855 16.649855
16649941 16.649941
16649947 16.649947
16649956 16.649956
16649994 16.649994
16650010 16.650010
16650153 16.650153
16650196 16.650196
16650237 16.650237
16650328 16.650328
16650414 16.650414
16650421 16.650421
16650466 16.650466
16650490 16.650490
16650528 16.650528
16650555 16.650555
16650600 16.650600
16650620 16.650620
16650738 16.650738
16650782 16.650782
16650808 16.650808
16650838 16.650838
16650971 16.650971
16650996 16.650996
16651001 16.651001
16651011 16.651011
16651018 16.651018
16651026 16.651026
16651047 16.651047
16651193 16.651193
16651241 16.651241
16651412 16.651412
16651635 16.651635
16651696 16.651696
16651797 16.651797
16651872 16.651872
16651877 16.651877
16651894 16.651894
16651910 16.651910
16651958 16.651958
16652056 16.652056
16652073 16.652073
16652155 16.652155
16652208 16.652208
16652220 16.652220
16652268 16.652268
16652296 16.652296
16652427 16.652427
16652463 16.652463
16652498 16.652498
16652510 16.652510
16652690 16.652690
16652720 16.652720
16652817 16.652817
16652847 16.652847
16652867 16.652867
16652876 16.652876
16654731 16.654731
16654737 16.654737
16654839 16.654839
16654894 16.654894
16654930 16.654930
16655020 16.655020
16655112 16.655112
16655132 16.655132
16655173 16.655173
16655194 16.655194
16655307 16.655307
16655402 16.655402
16655421 16.655421
16655459 16.655459
16655543 16.655543
16655674 16.655674
16655746 16.655746
16655805 16.655805
16655973 16.655973
16656135 16.656135
16656249 16.656249
16656350 16.656350
16656491 16.656491
16656518 16.656518
16656821 16.656821
16656892 16.656892
16656939 16.656939
16656987 16.656987
16657081 16.657081
16657099 16.657099
16657168 16.657168
16657190 16.657190
16657204 16.657204
16657247 16.657247
16657285 16.657285
16657306 16.657306
16657383 16.657383
16657408 16.657408
16657440 16.657440
16657498 16.657498
16657519 16.657519
16657563 16.657563
16657579 16.657579
16657590 16.657590
16658659 16.658659
16659128 16.659128
16659330 16.659330
16659595 16.659595
16659851 16.659851
16660806 16.660806
16661840 16.661840
16661962 16.661962
16662439 16.662439
16662658 16.662658
16663738 16.663738
16663888 16.663888
16664352 16.664352
16664813 16.664813
16665138 16.665138
16665411 16.665411
16665898 16.665898
16666855 16.666855
16666940 16.666940
16667408 16.667408
16667807 16.667807
16667914 16.667914
16667993 16.667993
16668321 16.668321
16668496 16.668496
16668564 16.668564
16668584 16.668584
16668602 16.668602
16669136 16.669136
16669210 16.669210
16669245 16.669245
16669686 16.669686
16670245 16.670245
16670311 16.670311
16670438 16.670438
16670545 16.670545
16670597 16.670597
16670625 16.670625
16671106 16.671106
16671161 16.671161
16671193 16.671193
16671542 16.671542
16671687 16.671687
16671763 16.671763
16671809 16.671809
16671828 16.671828
16671853 16.671853
16671879 16.671879
16671923 16.671923
16671933 16.671933
16671951 16.671951
16671994 16.671994
16672036 16.672036
16672107 16.672107
16672123 16.672123
16672141 16.672141
16672363 16.672363
16672516 16.672516
16672544 16.672544
16672567 16.672567
16672591 16.672591
16672678 16.672678
16672755 16.672755
16672773 16.672773
16672780 16.672780
16672806 16.672806
16672816 16.672816
16672863 16.672863
16672964 16.672964
16672974 16.672974
16673002 16.673002
16673073 16.673073
16673250 16.673250
16673290 16.673290
16673419 16.673419
16673445 16.673445
16674182 16.674182
16674475 16.674475
16674654 16.674654
16674859 16.674859
16674884 16.674884
16674910 16.674910
16674924 16.674924
16674945 16.674945
16675098 16.675098
16675109 16.675109
16675138 16.675138
16675190 16.675190
16675206 16.675206
16675212 16.675212
16675248 16.675248
16675352 16.675352
16675509 16.675509
16675517 16.675517
16675545 16.675545
16675556 16.675556
16675820 16.675820
16676085 16.676085
16676119 16.676119
16676159 16.676159
16676534 16.676534
16676659 16.676659
16676681 16.676681
16677115 16.677115
16677159 16.677159
16677199 16.677199
16677705 16.677705
16677706 16.677706
16677759 16.677759
16677766 16.677766
16677771 16.677771
16677870 16.677870
16677906 16.677906
16678025 16.678025
16678134 16.678134
16678222 16.678222
16678285 16.678285
16678328 16.678328
16678340 16.678340
16678353 16.678353
16678410 16.678410
16678489 16.678489
16678679 16.678679
16678712 16.678712
16678840 16.678840
16678894 16.678894
16678909 16.678909
16678958 16.678958
16678970 16.678970
16679009 16.679009
16679086 16.679086
16679117 16.679117
16679170 16.679170
16679269 16.679269
16679361 16.679361
16679575 16.679575
16679581 16.679581
16679620 16.679620
16679631 16.679631
16680794 16.680794
16681027 16.681027
16681471 16.681471
16681521 16.681521
16681536 16.681536
16681765 16.681765
16682124 16.682124
16682143 16.682143
16682149 16.682149
16682170 16.682170
16682615 16.682615
16682936 16.682936
16683188 16.683188
16683304 16.683304
16683352 16.683352
16683361 16.683361
16683494 16.683494
16683508 16.683508
16683538 16.683538
16683608 16.683608
16683630 16.683630
16683665 16.683665
16683680 16.683680
16683689 16.683689
16683740 16.683740
16683757 16.683757
16683823 16.683823
16684025 16.684025
16684400 16.684400
16684421 16.684421
16684433 16.684433
16684465 16.684465
16684484 16.684484
16684492 16.684492
16684516 16.684516
16684543 16.684543
16684569 16.684569
16684578 16.684578
16684606 16.684606
16684636 16.684636
16684655 16.684655
16684745 16.684745
16685283 16.685283
16685414 16.685414
16685436 16.685436
16685592 16.685592
16686456 16.686456
16686495 16.686495
16686837 16.686837
16686876 16.686876
16686952 16.686952
16687661 16.687661
16687751 16.687751
16687802 16.687802
16688645 16.688645
16688950 16.688950
16689114 16.689114
16689851 16.689851
16690160 16.690160
16690168 16.690168
16690202 16.690202
16690248 16.690248
16690329 16.690329
16690511 16.690511
16690780 16.690780
16691028 16.691028
16691073 16.691073
16691178 16.691178
16691247 16.691247
16691349 16.691349
16691714 16.691714
16692092 16.692092
16693059 16.693059
16693060 16.693060
16693099 16.693099
16693358 16.693358
16693368 16.693368
16693436 16.693436
16693486 16.693486
16693595 16.693595
16694693 16.694693
16694772 16.694772
16694884 16.694884
16694924 16.694924
16694933 16.694933
16695346 16.695346
16695372 16.695372
16695391 16.695391
16695798 16.695798
16696137 16.696137
16696593 16.696593
16696609 16.696609
16696825 16.696825
16697530 16.697530
16697697 16.697697
16697830 16.697830
16699067 16.699067
16699091 16.699091
16699111 16.699111
16699156 16.699156
16699234 16.699234
16699255 16.699255
16700513 16.700513
16701009 16.701009
16701058 16.701058
16701069 16.701069
16701083 16.701083
16701099 16.701099
16701148 16.701148
16702122 16.702122
16703309 16.703309
16704690 16.704690
16705045 16.705045
16706203 16.706203
16707416 16.707416
16707582 16.707582
16707834 16.707834
16708058 16.708058
16708140 16.708140
16708162 16.708162
16708185 16.708185
16708248 16.708248
16708291 16.708291
16708546 16.708546
16708573 16.708573
16708726 16.708726
16708747 16.708747
16708871 16.708871
16709420 16.709420
16709565 16.709565
16709598 16.709598
16709626 16.709626
16709643 16.709643
16709649 16.709649
16709676 16.709676
16709706 16.709706
16709736 16.709736
16709763 16.709763
16709827 16.709827
16709849 16.709849
16709878 16.709878
16710014 16.710014
16710051 16.710051
16710074 16.710074
16710092 16.710092
16710218 16.710218
16710226 16.710226
16710366 16.710366
16710527 16.710527
16710546 16.710546
16710582 16.710582
16710639 16.710639
16710652 16.710652
16710717 16.710717
16711016 16.711016
16711045 16.711045
16711095 16.711095
16711101 16.711101
16711172 16.711172
16711265 16.711265
16711337 16.711337
16711356 16.711356
16711470 16.711470
16711484 16.711484
16711500 16.711500
16711586 16.711586
16711625 16.711625
16711644 16.711644
16711739 16.711739
16711839 16.711839
16711871 16.711871
16711875 16.711875
16711881 16.711881
16711910 16.711910
16711920 16.711920
16711956 16.711956
16711964 16.711964
16711994 16.711994
16712068 16.712068
16712132 16.712132
16712293 16.712293
16712358 16.712358
16712487 16.712487
16712536 16.712536
16712722 16.712722
16712988 16.712988
16713186 16.713186
16713303 16.713303
16713328 16.713328
16713756 16.713756
16713975 16.713975
16714068 16.714068
16714189 16.714189
16714353 16.714353
16714437 16.714437
16714556 16.714556
16714558 16.714558
16714607 16.714607
16714752 16.714752
16714768 16.714768
16714868 16.714868
16714886 16.714886
16714903 16.714903
16714908 16.714908
16714935 16.714935
16715011 16.715011
16715033 16.715033
16715042 16.715042
16715117 16.715117
16715143 16.715143
16715246 16.715246
16715294 16.715294
16715354 16.715354
16715367 16.715367
16715474 16.715474
16715480 16.715480
16715549 16.715549
16715602 16.715602
16715623 16.715623
16715691 16.715691
16715721 16.715721
16715736 16.715736
16715752 16.715752
16715782 16.715782
16715806 16.715806
16716100 16.716100
16716261 16.716261
16716460 16.716460
16716522 16.716522
16716556 16.716556
16716635 16.716635
16716663 16.716663
16716872 16.716872
16716905 16.716905
16716931 16.716931
16716959 16.716959
16717099 16.717099
16717204 16.717204
16717282 16.717282
16717290 16.717290
16717325 16.717325
16717343 16.717343
16717361 16.717361
16717396 16.717396
16717402 16.717402
16717410 16.717410
16717436 16.717436
16717476 16.717476
16717503 16.717503
16717520 16.717520
16717530 16.717530
16717583 16.717583
16717593 16.717593
16717691 16.717691
16717783 16.717783
16718254 16.718254
16718300 16.718300
16718433 16.718433
16718467 16.718467
16718600 16.718600
16718757 16.718757
16719141 16.719141
16719244 16.719244
16719284 16.719284
16719330 16.719330
16719612 16.719612
16719788 16.719788
16719811 16.719811
16719901 16.719901
16719928 16.719928
16720671 16.720671
16720860 16.720860
16721241 16.721241
16721271 16.721271
16721477 16.721477
16721519 16.721519
16721598 16.721598
16721778 16.721778
16721821 16.721821
16722138 16.722138
16722279 16.722279
16722301 16.722301
16722341 16.722341
16722467 16.722467
16722556 16.722556
16722593 16.722593
16722683 16.722683
16722743 16.722743
16723177 16.723177
16723318 16.723318
16723421 16.723421
16723462 16.723462
16723667 16.723667
16724367 16.724367
16724432 16.724432
16724509 16.724509
16724716 16.724716
16724808 16.724808
16725059 16.725059
16725174 16.725174
16725278 16.725278
16725328 16.725328
16725455 16.725455
16725461 16.725461
16725502 16.725502
16725525 16.725525
16725560 16.725560
16725682 16.725682
16725709 16.725709
16725733 16.725733
16725757 16.725757
16725764 16.725764
16725777 16.725777
16725813 16.725813
16725876 16.725876
16725896 16.725896
16725939 16.725939
16725970 16.725970
16725975 16.725975
16725986 16.725986
16725994 16.725994
16726005 16.726005
16726013 16.726013
16726018 16.726018
16726035 16.726035
16726112 16.726112
16726147 16.726147
16726218 16.726218
16726260 16.726260
16726281 16.726281
16726778 16.726778
16726881 16.726881
16726906 16.726906
16726913 16.726913
16727111 16.727111
16727199 16.727199
16727264 16.727264
16727325 16.727325
16727378 16.727378
16727572 16.727572
16727580 16.727580
16727799 16.727799
16727964 16.727964
16727978 16.727978
16727994 16.727994
16728062 16.728062
16728072 16.728072
16728084 16.728084
16728088 16.728088
16728112 16.728112
16728191 16.728191
16728245 16.728245
16728397 16.728397
16728403 16.728403
16728430 16.728430
16728525 16.728525
16728611 16.728611
16728641 16.728641
16728677 16.728677
16728687 16.728687
16728690 16.728690
16728698 16.728698
16728713 16.728713
16728817 16.728817
16728963 16.728963
16729107 16.729107
16729196 16.729196
16729334 16.729334
16729687 16.729687
16729762 16.729762
16729852 16.729852
16729878 16.729878
16729920 16.729920
16730180 16.730180
16730252 16.730252
16730358 16.730358
16730370 16.730370
16730404 16.730404
16730457 16.730457
16730596 16.730596
16730638 16.730638
16731029 16.731029
16731063 16.731063
16731139 16.731139
16731148 16.731148
16731207 16.731207
16731927 16.731927
16732183 16.732183
16732548 16.732548
16732987 16.732987
16733068 16.733068
16733390 16.733390
16733716 16.733716
16734218 16.734218
16734430 16.734430
16734498 16.734498
16734522 16.734522
16735076 16.735076
16735090 16.735090
16735458 16.735458
16735721 16.735721
16735933 16.735933
16735990 16.735990
16736076 16.736076
16736183 16.736183
16736418 16.736418
16736471 16.736471
16736536 16.736536
16736556 16.736556
16736564 16.736564
16736607 16.736607
16736615 16.736615
16736619 16.736619
16736625 16.736625
16736652 16.736652
16736666 16.736666
16736697 16.736697
16736732 16.736732
16736756 16.736756
16736887 16.736887
16736895 16.736895
16736898 16.736898
16736946 16.736946
16736951 16.736951
16736957 16.736957
16736973 16.736973
16737078 16.737078
16737087 16.737087
16737118 16.737118
16737132 16.737132
16737214 16.737214
16737324 16.737324
16737361 16.737361
16737438 16.737438
16737445 16.737445
16737467 16.737467
16737472 16.737472
16737478 16.737478
16737506 16.737506
16737650 16.737650
16737736 16.737736
16737960 16.737960
16738005 16.738005
16738025 16.738025
16738145 16.738145
16738212 16.738212
16738229 16.738229
16738294 16.738294
16738325 16.738325
16738353 16.738353
16738531 16.738531
16738625 16.738625
16738638 16.738638
16738653 16.738653
16738664 16.738664
16738687 16.738687
16738921 16.738921
16738988 16.738988
16739202 16.739202
16739209 16.739209
16739270 16.739270
16739275 16.739275
16739412 16.739412
16739425 16.739425
16739453 16.739453
16739554 16.739554
16739905 16.739905
16739932 16.739932
16739953 16.739953
16740190 16.740190
16740441 16.740441
16740491 16.740491
16740535 16.740535
16740769 16.740769
16740965 16.740965
16741051 16.741051
16741059 16.741059
16741105 16.741105
16741120 16.741120
16741159 16.741159
16741163 16.741163
16741168 16.741168
16741181 16.741181
16741193 16.741193
16741210 16.741210
16741469 16.741469
16741494 16.741494
16741523 16.741523
16741628 16.741628
16741699 16.741699
16741705 16.741705
16741711 16.741711
16741809 16.741809
16741814 16.741814
16741830 16.741830
16741850 16.741850
16742118 16.742118
16742161 16.742161
16742232 16.742232
16742266 16.742266
16742604 16.742604
16742646 16.742646
16742692 16.742692
16742713 16.742713
16742746 16.742746
16742775 16.742775
16742818 16.742818
16742881 16.742881
16743063 16.743063
16743132 16.743132
16743156 16.743156
16743185 16.743185
16743217 16.743217
16743230 16.743230
16743333 16.743333
16743390 16.743390
16743533 16.743533
16743548 16.743548
16743558 16.743558
16743578 16.743578
16743645 16.743645
16743670 16.743670
16743711 16.743711
16743718 16.743718
16743757 16.743757
16743784 16.743784
16743858 16.743858
16743979 16.743979
16744047 16.744047
16744053 16.744053
16744085 16.744085
16744123 16.744123
16744139 16.744139
16744192 16.744192
16744216 16.744216
16744297 16.744297
16744348 16.744348
16744358 16.744358
16744474 16.744474
16744498 16.744498
16744583 16.744583
16744626 16.744626
16744739 16.744739
16744813 16.744813
16744835 16.744835
16744989 16.744989
16745019 16.745019
16745029 16.745029
16745080 16.745080
16745093 16.745093
16745115 16.745115
16745187 16.745187
16745192 16.745192
16745204 16.745204
16745269 16.745269
16745275 16.745275
16745301 16.745301
16745312 16.745312
16745424 16.745424
16745510 16.745510
16745522 16.745522
16745565 16.745565
16745685 16.745685
16745695 16.745695
16746034 16.746034
16746039 16.746039
16746114 16.746114
16746120 16.746120
16746127 16.746127
16746240 16.746240
16746268 16.746268
16746273 16.746273
16746520 16.746520
16746695 16.746695
16746865 16.746865
16747081 16.747081
16747161 16.747161
16747371 16.747371
16747518 16.747518
16747561 16.747561
16747601 16.747601
16747770 16.747770
16747989 16.747989
16749122 16.749122
16749158 16.749158
16749445 16.749445
16749672 16.749672
16749699 16.749699
16749837 16.749837
16749975 16.749975
16750010 16.750010
16750616 16.750616
16750667 16.750667
16750731 16.750731
16750761 16.750761
16750851 16.750851
16750903 16.750903
16750921 16.750921
16751040 16.751040
16751087 16.751087
16751158 16.751158
16751204 16.751204
16751337 16.751337
16751728 16.751728
16752282 16.752282
16752295 16.752295
16752439 16.752439
16752639 16.752639
16752683 16.752683
16752712 16.752712
16752757 16.752757
16752926 16.752926
16753077 16.753077
16753200 16.753200
16753283 16.753283
16753371 16.753371
16753564 16.753564
16753614 16.753614
16753634 16.753634
16753798 16.753798
16753822 16.753822
16753833 16.753833
16753851 16.753851
16753862 16.753862
16753884 16.753884
16753939 16.753939
16753975 16.753975
16753986 16.753986
16754025 16.754025
16754083 16.754083
16754090 16.754090
16754278 16.754278
16754330 16.754330
16754338 16.754338
16754706 16.754706
16754732 16.754732
16754745 16.754745
16754885 16.754885
16754908 16.754908
16754942 16.754942
16754987 16.754987
16755001 16.755001
16755014 16.755014
16755059 16.755059
16755092 16.755092
16755120 16.755120
16755143 16.755143
16755165 16.755165
16755172 16.755172
16755207 16.755207
16755269 16.755269
16755336 16.755336
16755370 16.755370
16755456 16.755456
16755489 16.755489
16755627 16.755627
16755652 16.755652
16755698 16.755698
16755699 16.755699
16755845 16.755845
16755859 16.755859
16755934 16.755934
16755999 16.755999
16756084 16.756084
16756371 16.756371
16756459 16.756459
16756687 16.756687
16756896 16.756896
16757239 16.757239
16757262 16.757262
16757284 16.757284
16757345 16.757345
16757370 16.757370
16757375 16.757375
16757385 16.757385
16757410 16.757410
16757468 16.757468
16757489 16.757489
16757577 16.757577
16757780 16.757780
16757955 16.757955
16757963 16.757963
16758055 16.758055
16758238 16.758238
16758857 16.758857
16759093 16.759093
16759198 16.759198
16759244 16.759244
16759290 16.759290
16759377 16.759377
16759446 16.759446
16759524 16.759524
16759901 16.759901
16759975 16.759975
16760043 16.760043
16760095 16.760095
16760100 16.760100
16760249 16.760249
16760255 16.760255
16760294 16.760294
16760515 16.760515
16760763 16.760763
16760950 16.760950
16761195 16.761195
16761445 16.761445
16761616 16.761616
16761844 16.761844
16761945 16.761945
16762037 16.762037
16762356 16.762356
16762515 16.762515
16762639 16.762639
16762652 16.762652
16762691 16.762691
16763079 16.763079
16763151 16.763151
16763195 16.763195
16763210 16.763210
16763250 16.763250
16763281 16.763281
16763313 16.763313
16763318 16.763318
16763383 16.763383
16763645 16.763645
16763647 16.763647
16763710 16.763710
16763859 16.763859
16763899 16.763899
16763910 16.763910
16764039 16.764039
16764044 16.764044
16764141 16.764141
16764339 16.764339
16764626 16.764626
16764754 16.764754
16764964 16.764964
16765076 16.765076
16765094 16.765094
16765116 16.765116
16765126 16.765126
16765145 16.765145
16765608 16.765608
16765611 16.765611
16765632 16.765632
16765860 16.765860
16765941 16.765941
16766268 16.766268
16766340 16.766340
16766363 16.766363
16766827 16.766827
16767632 16.767632
16767900 16.767900
16768285 16.768285
16768288 16.768288
16769062 16.769062
16769537 16.769537
16769592 16.769592
16769607 16.769607
16769617 16.769617
16769655 16.769655
16769664 16.769664
16769713 16.769713
16769757 16.769757
16769876 16.769876
16770427 16.770427
16770490 16.770490
16770849 16.770849
16770888 16.770888
16770956 16.770956
16771159 16.771159
16771254 16.771254
16771274 16.771274
16771641 16.771641
16771657 16.771657
16771670 16.771670
16771711 16.771711
16771773 16.771773
16771956 16.771956
16772065 16.772065
16772334 16.772334
16772430 16.772430
16772518 16.772518
16772651 16.772651
16772919 16.772919
16772935 16.772935
16772972 16.772972
16772991 16.772991
16773151 16.773151
16773155 16.773155
16773181 16.773181
16773490 16.773490
16773960 16.773960
16773966 16.773966
16773975 16.773975
16773988 16.773988
16774003 16.774003
16774123 16.774123
16774138 16.774138
16774638 16.774638
16774669 16.774669
16775099 16.775099
16775174 16.775174
16775811 16.775811
16775878 16.775878
16775986 16.775986
16776009 16.776009
16776034 16.776034
16776078 16.776078
16776184 16.776184
16776323 16.776323
16776455 16.776455
16776484 16.776484
16776487 16.776487
16776598 16.776598
16776806 16.776806
16776839 16.776839
16776847 16.776847
16777261 16.777261
16777583 16.777583
16777754 16.777754
16777862 16.777862
16778274 16.778274
16778318 16.778318
16778329 16.778329
16778933 16.778933
16779049 16.779049
16779154 16.779154
16779209 16.779209
16779522 16.779522
16780019 16.780019
16781532 16.781532
