physical_position NN DD 
19415381 0.5138 0.4862
19415395 0.5137 0.4863
19415406 0.5135 0.4865
19415438 0.5134 0.4866
19415447 0.5134 0.4866
19415482 0.5130 0.4870
19415494 0.5130 0.4870
19415536 0.5127 0.4873
19415544 0.5126 0.4874
19415563 0.5125 0.4875
19415612 0.5121 0.4879
19415633 0.5119 0.4881
19415643 0.5120 0.4880
19415685 0.5115 0.4885
19415811 0.5104 0.4896
19415957 0.5095 0.4905
19415972 0.5094 0.4906
19416183 0.5077 0.4923
19416280 0.5124 0.4876
19416367 0.5121 0.4879
19416373 0.5121 0.4879
19416540 0.5119 0.4881
19416566 0.5118 0.4882
19416618 0.5103 0.4897
19416666 0.5101 0.4899
19416678 0.5101 0.4899
19416834 0.5155 0.4845
19417031 0.5149 0.4851
19417111 0.5146 0.4854
19417130 0.5146 0.4854
19417204 0.5142 0.4858
19417240 0.5142 0.4858
19417252 0.5140 0.4860
19417266 0.5140 0.4860
19417293 0.5138 0.4862
19417302 0.5138 0.4862
19417322 0.5138 0.4862
19417328 0.5137 0.4863
19417356 0.5136 0.4864
19417442 0.5134 0.4866
19417447 0.5134 0.4866
19417483 0.5133 0.4867
19417519 0.5132 0.4868
19417547 0.5130 0.4870
19417548 0.5130 0.4870
19417573 0.5130 0.4870
19417594 0.5183 0.4817
19417699 0.5180 0.4820
19417734 0.5179 0.4821
19417763 0.5179 0.4821
19417798 0.5179 0.4821
19417805 0.5179 0.4821
19417812 0.5179 0.4821
19417873 0.5180 0.4820
19418066 0.5187 0.4813
19418157 0.5188 0.4812
19418164 0.5188 0.4812
19418207 0.5189 0.4811
19418243 0.5190 0.4810
19418320 0.5193 0.4807
19418432 0.5197 0.4803
19418448 0.5197 0.4803
19418481 0.5198 0.4802
19418492 0.5199 0.4801
19418563 0.5201 0.4799
19418686 0.5204 0.4796
19418725 0.5204 0.4796
19418748 0.5204 0.4796
19418765 0.5204 0.4796
19418784 0.5204 0.4796
19418882 0.5205 0.4795
19418895 0.5207 0.4793
19419069 0.5210 0.4790
19419083 0.5210 0.4790
19419233 0.5210 0.4790
19419512 0.5213 0.4787
19419745 0.5212 0.4788
19419754 0.5212 0.4788
19419759 0.5212 0.4788
19419771 0.5212 0.4788
19419773 0.5213 0.4787
19419789 0.5213 0.4787
19419826 0.5213 0.4787
19419836 0.5214 0.4786
19419843 0.5215 0.4785
19419851 0.5215 0.4785
19419864 0.5216 0.4784
19419870 0.5216 0.4784
19419998 0.5185 0.4815
19420045 0.5184 0.4816
19420076 0.5184 0.4816
19420152 0.5182 0.4818
19420202 0.5182 0.4818
19420239 0.5182 0.4818
19420281 0.5180 0.4820
19420314 0.5180 0.4820
19420330 0.5180 0.4820
19420348 0.5181 0.4819
19420359 0.5181 0.4819
19420360 0.5181 0.4819
19420494 0.5179 0.4821
19420542 0.5179 0.4821
19420555 0.5179 0.4821
19420586 0.5179 0.4821
19420594 0.5177 0.4823
19420816 0.5175 0.4825
19420964 0.5174 0.4826
19420989 0.5173 0.4827
19420998 0.5173 0.4827
19420999 0.5172 0.4828
19421019 0.5161 0.4839
19421024 0.5158 0.4842
19421034 0.5152 0.4848
19421104 0.5171 0.4829
19421259 0.5169 0.4831
19421312 0.5169 0.4831
19421434 0.5167 0.4833
19421513 0.5166 0.4834
19421583 0.5165 0.4835
19421605 0.5165 0.4835
19421624 0.5165 0.4835
19421755 0.5162 0.4838
19421881 0.5162 0.4838
19421899 0.5161 0.4839
19421930 0.5161 0.4839
19421976 0.5160 0.4840
19422032 0.5159 0.4841
19422130 0.5159 0.4841
19422212 0.5157 0.4843
19422340 0.5155 0.4845
19422546 0.5152 0.4848
19422564 0.5151 0.4849
19422570 0.5151 0.4849
19422605 0.5151 0.4849
19423020 0.5145 0.4855
19423043 0.5145 0.4855
19423052 0.5145 0.4855
19423506 0.5140 0.4860
19423559 0.5137 0.4863
19423573 0.5137 0.4863
19423704 0.5136 0.4864
19423906 0.5134 0.4866
19424222 0.5126 0.4874
19424698 0.5092 0.4908
19424707 0.5092 0.4908
19424724 0.5092 0.4908
19424794 0.5089 0.4911
19426347 0.5023 0.4977
19426560 0.5013 0.4987
19426889 0.5003 0.4997
19427025 0.5001 0.4999
19427163 0.4996 0.5004
19427413 0.4987 0.5013
19427497 0.4984 0.5016
19427498 0.4984 0.5016
19427505 0.4984 0.5016
19428043 0.4968 0.5032
19428259 0.4962 0.5038
19428280 0.4960 0.5040
19428569 0.4953 0.5047
19428583 0.4952 0.5048
19428661 0.4949 0.5051
19428674 0.4948 0.5052
19428678 0.4948 0.5052
19428728 0.4946 0.5054
19428833 0.4942 0.5058
19429103 0.4937 0.5063
19429197 0.4931 0.5069
19429406 0.4945 0.5055
19429431 0.4949 0.5051
19429565 0.4964 0.5036
19429698 0.4961 0.5039
19429823 0.4960 0.5040
19430413 0.4980 0.5020
19430463 0.4981 0.5019
19430492 0.4983 0.5017
19430498 0.4984 0.5016
19430581 0.4985 0.5015
19430767 0.4992 0.5008
19430900 0.4998 0.5002
19431353 0.4989 0.5011
19431488 0.4995 0.5005
19431636 0.5000 0.5000
19431897 0.5037 0.4963
19431934 0.5038 0.4962
19432093 0.5039 0.4961
19432172 0.5039 0.4961
19432262 0.5040 0.4960
19432284 0.5041 0.4959
19432405 0.5043 0.4957
19432944 0.5037 0.4963
19433383 0.5026 0.4974
19433426 0.5024 0.4976
19433489 0.5023 0.4977
19433603 0.5018 0.4982
19433693 0.5015 0.4985
19433829 0.5011 0.4989
19433941 0.5007 0.4993
19434309 0.5002 0.4998
19434316 0.5002 0.4998
19434322 0.5002 0.4998
19434610 0.4951 0.5049
19434649 0.4952 0.5048
19434689 0.4952 0.5048
19434747 0.4955 0.5045
19435751 0.4991 0.5009
19435788 0.4994 0.5006
19435834 0.4995 0.5005
19435883 0.4997 0.5003
19435929 0.4998 0.5002
19435967 0.5000 0.5000
19436163 0.5012 0.4988
19436397 0.5010 0.4990
19436562 0.5010 0.4990
19436600 0.5016 0.4984
19438128 0.5018 0.4982
19438134 0.5018 0.4982
19438171 0.5016 0.4984
19438617 0.5017 0.4983
19438897 0.5019 0.4981
19439537 0.5021 0.4979
19440017 0.5015 0.4985
19440224 0.5015 0.4985
19440473 0.5015 0.4985
19440645 0.5010 0.4990
19440884 0.5003 0.4997
19441301 0.4991 0.5009
19441621 0.4976 0.5024
19441645 0.4974 0.5026
19441660 0.4974 0.5026
19441705 0.4971 0.5029
19441726 0.4971 0.5029
19441800 0.4965 0.5035
19441815 0.4964 0.5036
19441833 0.4963 0.5037
19441900 0.4960 0.5040
19441952 0.4958 0.5042
19441961 0.4957 0.5043
19442103 0.4951 0.5049
19442119 0.4951 0.5049
19442139 0.4949 0.5051
19442152 0.4949 0.5051
19442524 0.4929 0.5071
19442533 0.4929 0.5071
19442557 0.4926 0.5074
19442729 0.4909 0.5091
19442872 0.4887 0.5113
19442887 0.4884 0.5116
19442931 0.4877 0.5123
19443046 0.4857 0.5143
19443052 0.4857 0.5143
19443072 0.4854 0.5146
19443104 0.4846 0.5154
19443127 0.4845 0.5155
19443224 0.4835 0.5165
19443283 0.4831 0.5169
19443316 0.4826 0.5174
19443380 0.4823 0.5177
19443725 0.4788 0.5212
19443761 0.4785 0.5215
19443779 0.4784 0.5216
19443848 0.4777 0.5223
19443920 0.4771 0.5229
19444046 0.4763 0.5237
19444208 0.4743 0.5257
19444218 0.4741 0.5259
19444306 0.4734 0.5266
19444340 0.4732 0.5268
19444406 0.4724 0.5276
19444457 0.4717 0.5283
19444482 0.4718 0.5282
19444496 0.4716 0.5284
19444507 0.4775 0.5225
19444567 0.4768 0.5232
19444610 0.4763 0.5237
19444617 0.4766 0.5234
19444726 0.4757 0.5243
19444759 0.4755 0.5245
19444782 0.4751 0.5249
19444807 0.4783 0.5217
19444866 0.4721 0.5279
19444885 0.4707 0.5293
19444901 0.4751 0.5249
19444947 0.4726 0.5274
19445177 0.4771 0.5229
19445188 0.4766 0.5234
19445243 0.4787 0.5213
19445281 0.4790 0.5210
19445305 0.4797 0.5203
19445755 0.4838 0.5162
19445771 0.4841 0.5159
19445812 0.4851 0.5149
19445827 0.4853 0.5147
19445833 0.4854 0.5146
19445862 0.4927 0.5073
19445888 0.4948 0.5052
19445960 0.4952 0.5048
19446054 0.4955 0.5045
19446130 0.4920 0.5080
19446155 0.4919 0.5081
19446163 0.4921 0.5079
19446242 0.4920 0.5080
19446342 0.4918 0.5082
19446354 0.4919 0.5081
19446362 0.4918 0.5082
19446409 0.4917 0.5083
19446449 0.4920 0.5080
19446538 0.4893 0.5107
19446556 0.4894 0.5106
19446566 0.4893 0.5107
19446596 0.4893 0.5107
19446602 0.4891 0.5109
19446650 0.4881 0.5119
19446679 0.4882 0.5118
19446796 0.4887 0.5113
19446816 0.4887 0.5113
19446822 0.4887 0.5113
19447006 0.4889 0.5111
19447110 0.4891 0.5109
19447272 0.4893 0.5107
19447431 0.4898 0.5102
19447543 0.4896 0.5104
19447705 0.4899 0.5101
19447779 0.4901 0.5099
19447938 0.4919 0.5081
19448008 0.4920 0.5080
19448180 0.4922 0.5078
19448187 0.4922 0.5078
19448279 0.4922 0.5078
19448775 0.4948 0.5052
19448824 0.4948 0.5052
19449206 0.4951 0.5049
19449241 0.4951 0.5049
19449388 0.4930 0.5070
19449576 0.4907 0.5093
19449652 0.4899 0.5101
19449748 0.4886 0.5114
19449970 0.4884 0.5116
19449984 0.4885 0.5115
19450125 0.4882 0.5118
19450277 0.4882 0.5118
19450304 0.4883 0.5117
19450391 0.4883 0.5117
19450442 0.4882 0.5118
19450604 0.4879 0.5121
19450628 0.4878 0.5122
19451322 0.4876 0.5124
19451504 0.4872 0.5128
19451640 0.4874 0.5126
19452083 0.4880 0.5120
19452162 0.4882 0.5118
19452434 0.4869 0.5131
19452543 0.4871 0.5129
19452940 0.4885 0.5115
19452959 0.4885 0.5115
19452972 0.4885 0.5115
19453045 0.4913 0.5087
19453131 0.4902 0.5098
19453604 0.4938 0.5062
19453932 0.5015 0.4985
19453973 0.5025 0.4975
19454197 0.4989 0.5011
19454256 0.4996 0.5004
19454284 0.5061 0.4939
19454298 0.5046 0.4954
19454309 0.5048 0.4952
19454314 0.5047 0.4953
19454327 0.5050 0.4950
19454411 0.5063 0.4937
19454439 0.5065 0.4935
19454486 0.5135 0.4865
19454493 0.5115 0.4885
19454572 0.5124 0.4876
19454712 0.5115 0.4885
19454943 0.5110 0.4890
19455072 0.5107 0.4893
19455310 0.5102 0.4898
19455485 0.5100 0.4900
19455601 0.5092 0.4908
19455675 0.5087 0.4913
19455818 0.5078 0.4922
19455833 0.5077 0.4923
19455842 0.5079 0.4921
19455945 0.5082 0.4918
19456375 0.5115 0.4885
19456387 0.5114 0.4886
19456460 0.5138 0.4862
19456594 0.5175 0.4825
19456614 0.5175 0.4825
19456656 0.5163 0.4837
19456703 0.5124 0.4876
19456767 0.5091 0.4909
19456893 0.5084 0.4916
19456929 0.5075 0.4925
19456943 0.5070 0.4930
19456966 0.5064 0.4936
19457039 0.5045 0.4955
19457052 0.5045 0.4955
19457076 0.5028 0.4972
19457119 0.4998 0.5002
19457145 0.5036 0.4964
19457211 0.4948 0.5052
19457236 0.4931 0.5069
19457263 0.4917 0.5083
19457267 0.4918 0.5082
19457291 0.4916 0.5084
19457321 0.4855 0.5145
19457355 0.4857 0.5143
19457449 0.4829 0.5171
19457650 0.4836 0.5164
19457701 0.4840 0.5160
19457728 0.4840 0.5160
19457747 0.4841 0.5159
19457837 0.4842 0.5158
19457856 0.4843 0.5157
19457966 0.4846 0.5154
19458497 0.4866 0.5134
19458505 0.4866 0.5134
19458599 0.4868 0.5132
19458667 0.4874 0.5126
19458898 0.4882 0.5118
19458939 0.4884 0.5116
19458980 0.4885 0.5115
19459035 0.4888 0.5112
19459183 0.4893 0.5107
19459192 0.4890 0.5110
19459197 0.4891 0.5109
19459244 0.4890 0.5110
19459379 0.4892 0.5108
19459431 0.4892 0.5108
19459514 0.4895 0.5105
19460112 0.4910 0.5090
19460610 0.4918 0.5082
19461221 0.4927 0.5073
19461282 0.4930 0.5070
19461408 0.4947 0.5053
19461509 0.4938 0.5062
19461556 0.4938 0.5062
19462246 0.4954 0.5046
19462255 0.4954 0.5046
19462691 0.4948 0.5052
19462700 0.4948 0.5052
19462806 0.4949 0.5051
19462929 0.4947 0.5053
19463007 0.4948 0.5052
19463021 0.4947 0.5053
19463595 0.4902 0.5098
19463949 0.4913 0.5087
19464102 0.4917 0.5083
19464223 0.4921 0.5079
19464330 0.4925 0.5075
19464465 0.4929 0.5071
19464615 0.4934 0.5066
19464644 0.4934 0.5066
19464698 0.4937 0.5063
19464739 0.4938 0.5062
19465129 0.4939 0.5061
19465198 0.4941 0.5059
19465416 0.4940 0.5060
19465436 0.4940 0.5060
19465521 0.4940 0.5060
19465529 0.4940 0.5060
19465886 0.4939 0.5061
19465937 0.4941 0.5059
19465982 0.4941 0.5059
19466063 0.4942 0.5058
19466171 0.4941 0.5059
19466248 0.4941 0.5059
19466283 0.4943 0.5057
19466409 0.4943 0.5057
19466560 0.4940 0.5060
19466688 0.4939 0.5061
19466700 0.4939 0.5061
19466771 0.4937 0.5063
19466837 0.4935 0.5065
19466853 0.4935 0.5065
19467081 0.4934 0.5066
19467108 0.4932 0.5068
19467234 0.4929 0.5071
19467287 0.4928 0.5072
19467320 0.4927 0.5073
19467827 0.4924 0.5076
19467912 0.4924 0.5076
19468063 0.4921 0.5079
19468074 0.4921 0.5079
19469454 0.4844 0.5156
19469463 0.4843 0.5157
19469721 0.4827 0.5173
19469776 0.4825 0.5175
19469978 0.4837 0.5163
19469997 0.4834 0.5166
19470014 0.4830 0.5170
19470030 0.4827 0.5173
19470113 0.4824 0.5176
19470200 0.4817 0.5183
19470214 0.4815 0.5185
19470226 0.4751 0.5249
19470227 0.4751 0.5249
19470237 0.4749 0.5251
19470247 0.4748 0.5252
19470257 0.4749 0.5251
19470275 0.4751 0.5249
19470492 0.4780 0.5220
19470525 0.4780 0.5220
19470596 0.4782 0.5218
19470639 0.4781 0.5219
19470701 0.4812 0.5188
19470780 0.4821 0.5179
19470932 0.4832 0.5168
19470998 0.4853 0.5147
19471004 0.4854 0.5146
19471099 0.4884 0.5116
19471106 0.4883 0.5117
19471115 0.4882 0.5118
19471145 0.4880 0.5120
19471186 0.4877 0.5123
19471196 0.4877 0.5123
19471215 0.4875 0.5125
19471254 0.4873 0.5127
19471485 0.4857 0.5143
19471533 0.4859 0.5141
19471567 0.4858 0.5142
19471657 0.4862 0.5138
19471747 0.4865 0.5135
19471829 0.4870 0.5130
19471859 0.4870 0.5130
19472195 0.4882 0.5118
19472309 0.4887 0.5113
19472336 0.4887 0.5113
19472545 0.4896 0.5104
19472550 0.4895 0.5105
19472589 0.4896 0.5104
19472659 0.4899 0.5101
19472764 0.4903 0.5097
19473003 0.4912 0.5088
19473067 0.4918 0.5082
19473295 0.4934 0.5066
19473404 0.4945 0.5055
19473457 0.4948 0.5052
19473536 0.4952 0.5048
19473607 0.4904 0.5096
19473614 0.4904 0.5096
19473623 0.4904 0.5096
19473630 0.4843 0.5157
19473644 0.4845 0.5155
19473652 0.4818 0.5182
19473666 0.4815 0.5185
19473671 0.4876 0.5124
19473750 0.4879 0.5121
19473821 0.4879 0.5121
19473926 0.4879 0.5121
19473974 0.4888 0.5112
19474180 0.4892 0.5108
19474205 0.4894 0.5106
19474214 0.4895 0.5105
19474248 0.4895 0.5105
19474253 0.4895 0.5105
19474314 0.4898 0.5102
19474352 0.4898 0.5102
19474486 0.4863 0.5137
19474506 0.4864 0.5136
19474691 0.4865 0.5135
19474732 0.4866 0.5134
19474739 0.4866 0.5134
19474776 0.4867 0.5133
19474956 0.4867 0.5133
19475028 0.4868 0.5132
19475129 0.4874 0.5126
19475148 0.4876 0.5124
19475388 0.4889 0.5111
19475399 0.4889 0.5111
19475529 0.4897 0.5103
19475579 0.4901 0.5099
19475718 0.4912 0.5088
19475936 0.4923 0.5077
19475944 0.4923 0.5077
19476033 0.4921 0.5079
19476293 0.4913 0.5087
19476388 0.4908 0.5092
19476429 0.4906 0.5094
19476435 0.4906 0.5094
19476650 0.4861 0.5139
19476721 0.4845 0.5155
19476745 0.4837 0.5163
19476776 0.4841 0.5159
19476807 0.4849 0.5151
19476832 0.4832 0.5168
19476836 0.4840 0.5160
19476901 0.4810 0.5190
19476957 0.4815 0.5185
19476988 0.4815 0.5185
19477016 0.4784 0.5216
19477048 0.4785 0.5215
19477115 0.4789 0.5211
19477180 0.4790 0.5210
19477249 0.4798 0.5202
19477394 0.4789 0.5211
19477596 0.4780 0.5220
19477624 0.4782 0.5218
19477862 0.4809 0.5191
19477890 0.4813 0.5187
19477917 0.4817 0.5183
19477969 0.4824 0.5176
19478040 0.4830 0.5170
19478187 0.4846 0.5154
19478195 0.4846 0.5154
19478225 0.4849 0.5151
19478234 0.4851 0.5149
19478236 0.4851 0.5149
19478255 0.4852 0.5148
19478274 0.4853 0.5147
19478295 0.4854 0.5146
19478318 0.4860 0.5140
19478347 0.4862 0.5138
19478396 0.4866 0.5134
19478612 0.4898 0.5102
19478634 0.4853 0.5147
19478864 0.4924 0.5076
19478884 0.4914 0.5086
19478934 0.4905 0.5095
19479016 0.4949 0.5051
19479079 0.4959 0.5041
19479304 0.5002 0.4998
19479454 0.5025 0.4975
19479489 0.5032 0.4968
19479671 0.5060 0.4940
19479804 0.5079 0.4921
19480167 0.5122 0.4878
19480348 0.5084 0.4916
19480637 0.5170 0.4830
19480717 0.5178 0.4822
19480788 0.5186 0.4814
19480797 0.5183 0.4817
19480809 0.5177 0.4823
19480849 0.5183 0.4817
19480850 0.5183 0.4817
19480879 0.5183 0.4817
19480938 0.5187 0.4813
19481154 0.5198 0.4802
19481333 0.5162 0.4838
19481357 0.5160 0.4840
19481391 0.5161 0.4839
19481538 0.5151 0.4849
19481640 0.5144 0.4856
19481747 0.5151 0.4849
19482010 0.5084 0.4916
19482125 0.5061 0.4939
19482270 0.5062 0.4938
19482322 0.5061 0.4939
19482382 0.5034 0.4966
19482387 0.5034 0.4966
19482653 0.4974 0.5026
19482791 0.4975 0.5025
19482828 0.4976 0.5024
19482959 0.4970 0.5030
19483128 0.4973 0.5027
19483212 0.4973 0.5027
19483345 0.4974 0.5026
19483497 0.4976 0.5024
19483595 0.4976 0.5024
19483620 0.4978 0.5022
19483981 0.4963 0.5037
19484229 0.4961 0.5039
19484298 0.4962 0.5038
19484595 0.4952 0.5048
19484630 0.4949 0.5051
19484676 0.4949 0.5051
19484768 0.4948 0.5052
19485026 0.4945 0.5055
19485186 0.4941 0.5059
19485229 0.4941 0.5059
19485441 0.4932 0.5068
19485469 0.4930 0.5070
19485477 0.4872 0.5128
19485915 0.4856 0.5144
19486408 0.4839 0.5161
19486497 0.4836 0.5164
19486526 0.4833 0.5167
19486803 0.4832 0.5168
19486973 0.4832 0.5168
19487235 0.4829 0.5171
19487315 0.4830 0.5170
19487383 0.4827 0.5173
19487462 0.4781 0.5219
19487480 0.4780 0.5220
19487512 0.4784 0.5216
19487529 0.4785 0.5215
19487549 0.4785 0.5215
19487560 0.4781 0.5219
19487591 0.4754 0.5246
19487628 0.4807 0.5193
19487635 0.4802 0.5198
19487641 0.4804 0.5196
19487651 0.4773 0.5227
19487681 0.4729 0.5271
19487713 0.4754 0.5246
19487727 0.4751 0.5249
19487791 0.4740 0.5260
19487820 0.4734 0.5266
19487833 0.4732 0.5268
19487961 0.4732 0.5268
19488025 0.4735 0.5265
19488076 0.4741 0.5259
19488338 0.4760 0.5240
19488748 0.4793 0.5207
19488773 0.4795 0.5205
19488890 0.4795 0.5205
19489132 0.4738 0.5262
19489158 0.4732 0.5268
19489227 0.4730 0.5270
19489228 0.4731 0.5269
19489234 0.4792 0.5208
19489310 0.4791 0.5209
19489395 0.4791 0.5209
19489440 0.4792 0.5208
19489628 0.4792 0.5208
19490053 0.4795 0.5205
19490069 0.4793 0.5207
19490102 0.4788 0.5212
19490110 0.4788 0.5212
19490157 0.4784 0.5216
19490178 0.4782 0.5218
19490208 0.4779 0.5221
19490528 0.4810 0.5190
19490544 0.4809 0.5191
19490575 0.4805 0.5195
19490586 0.4804 0.5196
19490722 0.4795 0.5205
19490841 0.4826 0.5174
19493655 0.4695 0.5305
19493770 0.4688 0.5312
19493809 0.4690 0.5310
19493814 0.4691 0.5309
19493822 0.4691 0.5309
19493881 0.4693 0.5307
19494057 0.4695 0.5305
19494104 0.4696 0.5304
19494619 0.4709 0.5291
19494686 0.4712 0.5288
19494941 0.4719 0.5281
19494985 0.4723 0.5277
19495086 0.4725 0.5275
19495190 0.4732 0.5268
19495292 0.4741 0.5259
19495338 0.4748 0.5252
19495613 0.4769 0.5231
19495742 0.4779 0.5221
19495845 0.4788 0.5212
19496111 0.4807 0.5193
19496436 0.4838 0.5162
19496456 0.4839 0.5161
19496474 0.4839 0.5161
19496720 0.4846 0.5154
19496979 0.4846 0.5154
19497040 0.4847 0.5153
19497156 0.4848 0.5152
19497278 0.4844 0.5156
19497444 0.4845 0.5155
19497519 0.4845 0.5155
19497530 0.4845 0.5155
19497678 0.4844 0.5156
19497868 0.4843 0.5157
19497890 0.4843 0.5157
19498385 0.4844 0.5156
19499562 0.4849 0.5151
19500076 0.4850 0.5150
19500164 0.4851 0.5149
19500240 0.4852 0.5148
19500258 0.4851 0.5149
19500773 0.4857 0.5143
19501003 0.4860 0.5140
19501508 0.4866 0.5134
19501580 0.4864 0.5136
19501831 0.4857 0.5143
19501944 0.4852 0.5148
19501975 0.4851 0.5149
19502016 0.4853 0.5147
19502073 0.4857 0.5143
19502091 0.4858 0.5142
19502635 0.4910 0.5090
19502858 0.4912 0.5088
19503014 0.4913 0.5087
19503557 0.4929 0.5071
19503671 0.4930 0.5070
19503704 0.4931 0.5069
19503777 0.4934 0.5066
19503785 0.4934 0.5066
19503801 0.4934 0.5066
19503962 0.4937 0.5063
19503979 0.4935 0.5065
19503980 0.4935 0.5065
19504041 0.4937 0.5063
19504129 0.4939 0.5061
19504167 0.4939 0.5061
19504231 0.4940 0.5060
19504252 0.4964 0.5036
19504309 0.4966 0.5034
19504442 0.4971 0.5029
19504608 0.4976 0.5024
19504615 0.4976 0.5024
19504632 0.4977 0.5023
19504648 0.4977 0.5023
19504656 0.4977 0.5023
19504663 0.4978 0.5022
19504726 0.4982 0.5018
19504739 0.4982 0.5018
19504768 0.4984 0.5016
19504810 0.4983 0.5017
19505046 0.4993 0.5007
19505125 0.4996 0.5004
19505167 0.4998 0.5002
19505190 0.4999 0.5001
19505471 0.5010 0.4990
19505507 0.5012 0.4988
19505601 0.5014 0.4986
19505615 0.5013 0.4987
19505652 0.5015 0.4985
19506330 0.5045 0.4955
19507144 0.4968 0.5032
19507202 0.4966 0.5034
19507227 0.4965 0.5035
19507232 0.4965 0.5035
19508038 0.4969 0.5031
19508295 0.4969 0.5031
19508503 0.4969 0.5031
19508843 0.4965 0.5035
19508873 0.4966 0.5034
19509972 0.4962 0.5038
19510018 0.4962 0.5038
19510019 0.4962 0.5038
19510075 0.4960 0.5040
19510511 0.4954 0.5046
19510673 0.4951 0.5049
19510907 0.4948 0.5052
19511482 0.4943 0.5057
19512176 0.4941 0.5059
19512401 0.4941 0.5059
19513075 0.4938 0.5062
19513314 0.4938 0.5062
19514415 0.4929 0.5071
19514583 0.4929 0.5071
19515146 0.4924 0.5076
19515169 0.4922 0.5078
19515231 0.4923 0.5077
19515241 0.4923 0.5077
19515253 0.4923 0.5077
19515259 0.4922 0.5078
19515503 0.4912 0.5088
19515753 0.4901 0.5099
19515836 0.4897 0.5103
19515936 0.4898 0.5102
19515955 0.4899 0.5101
19515993 0.4901 0.5099
19516061 0.4901 0.5099
19516114 0.4902 0.5098
19516281 0.4903 0.5097
19516293 0.4903 0.5097
19516310 0.4904 0.5096
19519840 0.4967 0.5033
19519847 0.4967 0.5033
19520137 0.4966 0.5034
19520300 0.4965 0.5035
19520373 0.4966 0.5034
19520580 0.4965 0.5035
19520610 0.4966 0.5034
19520772 0.4968 0.5032
19520802 0.4968 0.5032
19520832 0.4968 0.5032
19520979 0.4966 0.5034
19521026 0.4906 0.5094
19521041 0.4906 0.5094
19521120 0.4904 0.5096
19521195 0.4905 0.5095
19522124 0.4909 0.5091
19522135 0.4910 0.5090
19522254 0.4912 0.5088
19522299 0.4912 0.5088
19522383 0.4915 0.5085
19522417 0.4916 0.5084
19522423 0.4913 0.5087
19522530 0.4917 0.5083
19522566 0.4919 0.5081
19522595 0.4919 0.5081
19522763 0.4926 0.5074
19522948 0.4932 0.5068
19523145 0.4935 0.5065
19523772 0.4945 0.5055
19523831 0.4945 0.5055
19523936 0.4946 0.5054
19524298 0.4952 0.5048
19524302 0.4952 0.5048
19524308 0.4952 0.5048
19524327 0.4952 0.5048
19524365 0.4952 0.5048
19524475 0.4952 0.5048
19524514 0.4954 0.5046
19524591 0.4953 0.5047
19524742 0.4954 0.5046
19525033 0.4954 0.5046
19525228 0.4956 0.5044
19525246 0.4956 0.5044
19525295 0.4955 0.5045
19525320 0.4955 0.5045
19525426 0.4957 0.5043
19525432 0.4957 0.5043
19525465 0.4957 0.5043
19525482 0.4957 0.5043
19525586 0.4959 0.5041
19525705 0.4902 0.5098
19525756 0.4901 0.5099
19525775 0.4901 0.5099
19525812 0.4900 0.5100
19525887 0.4901 0.5099
19526014 0.4901 0.5099
19526104 0.4899 0.5101
19526147 0.4901 0.5099
19526479 0.4902 0.5098
19526655 0.4904 0.5096
19526741 0.4905 0.5095
19527367 0.4907 0.5093
19527384 0.4908 0.5092
19527749 0.4909 0.5091
19527929 0.4910 0.5090
19528085 0.4910 0.5090
19530173 0.4920 0.5080
19530183 0.4920 0.5080
19530198 0.4920 0.5080
19530297 0.4879 0.5121
19530317 0.4879 0.5121
19530326 0.4879 0.5121
19530344 0.4879 0.5121
19530411 0.4882 0.5118
19530438 0.4884 0.5116
19530471 0.4885 0.5115
19530547 0.4890 0.5110
19530627 0.4893 0.5107
19530749 0.4907 0.5093
19530830 0.4914 0.5086
19530863 0.4917 0.5083
19530952 0.4926 0.5074
19531008 0.4930 0.5070
19531101 0.4939 0.5061
19531229 0.4952 0.5048
19531329 0.4961 0.5039
19531355 0.4957 0.5043
19531461 0.4939 0.5061
19531466 0.4938 0.5062
19531473 0.4938 0.5062
19531581 0.4920 0.5080
19531596 0.4917 0.5083
19531624 0.4912 0.5088
19531707 0.4899 0.5101
19531746 0.4893 0.5107
19531754 0.4891 0.5109
19531796 0.4882 0.5118
19531865 0.4867 0.5133
19531886 0.4861 0.5139
19531901 0.4900 0.5100
19531908 0.4899 0.5101
19531915 0.4898 0.5102
19531946 0.4891 0.5109
19531990 0.4875 0.5125
19532033 0.4865 0.5135
19532039 0.4863 0.5137
19532167 0.4852 0.5148
19532208 0.4847 0.5153
19532283 0.4846 0.5154
19532290 0.4907 0.5093
19532602 0.4901 0.5099
19532624 0.4900 0.5100
19532703 0.4897 0.5103
19532795 0.4895 0.5105
19532821 0.4893 0.5107
19532851 0.4891 0.5109
19532902 0.4917 0.5083
19532925 0.4930 0.5070
19532932 0.4934 0.5066
19532961 0.5010 0.4990
19532989 0.5010 0.4990
19533004 0.5011 0.4989
19533359 0.5006 0.4994
19533365 0.5005 0.4995
19533732 0.5004 0.4996
19534744 0.4942 0.5058
19534964 0.4929 0.5071
19535006 0.4928 0.5072
19535018 0.4927 0.5073
19535060 0.4927 0.5073
19535137 0.4926 0.5074
19535171 0.4925 0.5075
19535177 0.4927 0.5073
19535221 0.4927 0.5073
19535247 0.4925 0.5075
19535314 0.4923 0.5077
19535351 0.4921 0.5079
19535504 0.4910 0.5090
19535597 0.4904 0.5096
19535819 0.4891 0.5109
19535824 0.4891 0.5109
