physical_position NN DD 
20506625 0.0000 1.0000
20506635 0.0000 1.0000
20506658 0.0000 1.0000
20506793 0.0000 1.0000
20506964 0.0000 1.0000
20506972 0.0000 1.0000
20507001 0.0000 1.0000
20507018 0.0000 1.0000
20507025 0.0000 1.0000
20507039 0.0000 1.0000
20507047 0.0000 1.0000
20507059 0.0000 1.0000
20507105 0.0000 1.0000
20507229 0.0000 1.0000
20507247 0.0000 1.0000
20507282 0.0000 1.0000
20507318 0.0000 1.0000
20507398 0.0000 1.0000
20507424 0.0000 1.0000
20507498 0.0000 1.0000
20507507 0.0000 1.0000
20507541 0.0000 1.0000
20507574 0.0000 1.0000
20507735 0.0000 1.0000
20507767 0.0000 1.0000
20507817 0.0000 1.0000
20507834 0.0000 1.0000
20507851 0.0000 1.0000
20507858 0.0000 1.0000
20507909 0.0000 1.0000
20507976 0.0000 1.0000
20508125 0.0000 1.0000
20508154 0.0000 1.0000
20508207 0.0000 1.0000
20508270 0.0000 1.0000
20508275 0.0000 1.0000
20508315 0.0000 1.0000
20508399 0.0000 1.0000
20508457 0.0000 1.0000
20508479 0.0000 1.0000
20508487 0.0000 1.0000
20508498 0.0000 1.0000
20508577 0.0000 1.0000
20508613 0.0000 1.0000
20508687 0.0000 1.0000
20508814 0.0000 1.0000
20509166 0.0000 1.0000
20509543 0.0000 1.0000
20509561 0.0000 1.0000
20509630 0.0000 1.0000
20509654 0.0000 1.0000
20509669 0.0000 1.0000
20509921 0.0000 1.0000
20510107 0.0000 1.0000
20510187 0.0000 1.0000
20510527 0.0000 1.0000
20510653 0.0000 1.0000
20510918 0.0000 1.0000
20510959 0.0000 1.0000
20510982 0.0000 1.0000
20511079 0.0000 1.0000
20511578 0.0000 1.0000
20511647 0.0000 1.0000
20512386 0.0000 1.0000
20512715 0.0000 1.0000
20512862 0.0000 1.0000
20513160 0.0000 1.0000
20513301 0.0000 1.0000
20513309 0.0000 1.0000
20513413 0.0000 1.0000
20513456 0.0000 1.0000
20513478 0.0000 1.0000
20513541 0.0000 1.0000
20513685 0.0000 1.0000
20513837 0.0000 1.0000
20514611 0.0000 1.0000
20514916 0.0000 1.0000
20516238 0.0000 1.0000
20516364 0.0000 1.0000
20516450 0.0000 1.0000
20516652 0.0000 1.0000
20516790 0.0000 1.0000
20516818 0.0000 1.0000
20516856 0.0000 1.0000
20517070 0.0000 1.0000
20517910 0.0000 1.0000
20518019 0.0000 1.0000
20518088 0.0000 1.0000
20518121 0.0000 1.0000
20518164 0.0000 1.0000
20518415 0.0000 1.0000
20518573 0.0000 1.0000
20518758 0.0000 1.0000
20518782 0.0000 1.0000
20518813 0.0000 1.0000
20518819 0.0000 1.0000
20518863 0.0000 1.0000
20519087 0.0000 1.0000
20519314 0.0000 1.0000
20519572 0.0000 1.0000
20519633 0.0000 1.0000
20519691 0.0000 1.0000
20519709 0.0000 1.0000
20519753 0.0000 1.0000
20520169 0.0000 1.0000
20520171 0.0000 1.0000
20520374 0.0000 1.0000
20520780 0.0000 1.0000
20520831 0.0000 1.0000
20520979 0.0000 1.0000
20520988 0.0000 1.0000
20521195 0.0000 1.0000
20521362 0.0000 1.0000
20521484 0.0000 1.0000
20521488 0.0000 1.0000
20521768 0.0000 1.0000
20521949 0.0000 1.0000
20522931 0.0000 1.0000
20524394 0.0000 1.0000
20525361 0.0000 1.0000
20527315 0.0000 1.0000
20528049 0.0000 1.0000
20528336 0.0000 1.0000
20528650 0.0000 1.0000
20528848 0.0000 1.0000
20529208 0.0000 1.0000
20530505 0.0000 1.0000
20530650 0.0000 1.0000
20530658 0.0000 1.0000
20530706 0.0000 1.0000
20530717 0.0000 1.0000
20530810 0.0000 1.0000
20530832 0.0000 1.0000
20530842 0.0000 1.0000
20530981 0.0000 1.0000
20531170 0.0000 1.0000
20531180 0.0000 1.0000
20531255 0.0000 1.0000
20531299 0.0000 1.0000
20533737 0.0000 1.0000
20533767 0.0000 1.0000
20533871 0.0000 1.0000
20533939 0.0000 1.0000
20534056 0.0000 1.0000
20534149 0.0000 1.0000
20534349 0.0000 1.0000
20534455 0.0000 1.0000
20534525 0.0000 1.0000
20534562 0.0000 1.0000
20534700 0.0000 1.0000
20534835 0.0000 1.0000
20534843 0.0000 1.0000
20534943 0.0000 1.0000
20534999 0.0000 1.0000
20535010 0.0000 1.0000
20535122 0.0000 1.0000
20535267 0.0000 1.0000
20535429 0.0000 1.0000
20535493 0.0000 1.0000
20535515 0.0000 1.0000
20535538 0.0000 1.0000
20535548 0.0000 1.0000
20535665 0.0000 1.0000
20535690 0.0000 1.0000
20535701 0.0000 1.0000
20535715 0.0000 1.0000
20535759 0.0000 1.0000
20535990 0.0000 1.0000
20536080 0.0000 1.0000
20536090 0.0000 1.0000
20536124 0.0000 1.0000
20536165 0.0000 1.0000
20536217 0.0000 1.0000
20536297 0.0000 1.0000
20536356 0.0000 1.0000
20536522 0.0000 1.0000
20536594 0.0000 1.0000
20536633 0.0000 1.0000
20536642 0.0000 1.0000
20536655 0.0000 1.0000
20536943 0.0000 1.0000
20536965 0.0000 1.0000
20536977 0.0000 1.0000
20537210 0.0000 1.0000
20537235 0.0000 1.0000
20537254 0.0000 1.0000
20537279 0.0000 1.0000
20537332 0.0000 1.0000
20537386 0.0000 1.0000
20537430 0.0000 1.0000
20537441 0.0000 1.0000
20537474 0.0000 1.0000
20537547 0.0000 1.0000
20537589 0.0000 1.0000
20537658 0.0000 1.0000
20537706 0.0000 1.0000
20537959 0.0000 1.0000
20538080 0.0000 1.0000
20538144 0.0000 1.0000
20538233 0.0000 1.0000
20538282 0.0000 1.0000
20538416 0.0000 1.0000
20538441 0.0000 1.0000
20538446 0.0000 1.0000
20538516 0.0000 1.0000
20538545 0.0000 1.0000
20538598 0.0000 1.0000
20538616 0.0000 1.0000
20538703 0.0000 1.0000
20538717 0.0000 1.0000
20538764 0.0000 1.0000
20538774 0.0000 1.0000
20538783 0.0000 1.0000
20538819 0.0000 1.0000
20538826 0.0000 1.0000
20538854 0.0000 1.0000
20538887 0.0000 1.0000
20538903 0.0000 1.0000
20538948 0.0000 1.0000
20539006 0.0000 1.0000
20539018 0.0000 1.0000
20539098 0.0000 1.0000
20539198 0.0000 1.0000
20539258 0.0000 1.0000
20539273 0.0000 1.0000
20539308 0.0000 1.0000
20539352 0.0000 1.0000
20539432 0.0000 1.0000
20539564 0.0000 1.0000
20539582 0.0000 1.0000
20539595 0.0000 1.0000
20539602 0.0000 1.0000
20539626 0.0000 1.0000
20539736 0.0000 1.0000
20539738 0.0000 1.0000
20539783 0.0000 1.0000
20539788 0.0000 1.0000
20539808 0.0000 1.0000
20539814 0.0000 1.0000
20539886 0.0000 1.0000
20539951 0.0000 1.0000
20539957 0.0000 1.0000
20540031 0.0000 1.0000
20540397 0.0000 1.0000
20540417 0.0000 1.0000
20540428 0.0000 1.0000
20540429 0.0000 1.0000
20540459 0.0000 1.0000
20540474 0.0000 1.0000
20540480 0.0000 1.0000
20540528 0.0000 1.0000
20540533 0.0000 1.0000
20540549 0.0000 1.0000
20540606 0.0000 1.0000
20540617 0.0000 1.0000
20540646 0.0000 1.0000
20540662 0.0000 1.0000
20540672 0.0000 1.0000
20541019 0.0000 1.0000
20541106 0.0000 1.0000
20541117 0.0000 1.0000
20541160 0.0000 1.0000
20541190 0.0000 1.0000
20541209 0.0000 1.0000
20541254 0.0000 1.0000
20541540 0.0000 1.0000
20541564 0.0000 1.0000
20541598 0.0000 1.0000
20541983 0.0000 1.0000
20542241 0.0000 1.0000
20542359 0.0000 1.0000
20542364 0.0000 1.0000
20542373 0.0000 1.0000
20542436 0.0000 1.0000
20542438 0.0000 1.0000
20542461 0.0000 1.0000
20542545 0.0000 1.0000
20542550 0.0000 1.0000
20542562 0.0000 1.0000
20542625 0.0000 1.0000
20542686 0.0000 1.0000
20542815 0.0000 1.0000
20542832 0.0000 1.0000
20542930 0.0000 1.0000
20543001 0.0000 1.0000
20543347 0.0000 1.0000
20543451 0.0000 1.0000
20543703 0.0000 1.0000
20543704 0.0000 1.0000
20543723 0.0000 1.0000
20544341 0.0000 1.0000
20544416 0.0000 1.0000
20544456 0.0000 1.0000
20544493 0.0000 1.0000
20545245 0.0000 1.0000
20545292 0.0000 1.0000
20545349 0.0000 1.0000
20545364 0.0000 1.0000
20546342 0.0000 1.0000
20546620 0.0000 1.0000
20546667 0.0000 1.0000
20546678 0.0000 1.0000
20546687 0.0000 1.0000
20546718 0.0000 1.0000
20546751 0.0000 1.0000
20547106 0.0000 1.0000
20547148 0.0000 1.0000
20547194 0.0000 1.0000
20547248 0.0000 1.0000
20547451 0.0000 1.0000
20547784 0.0000 1.0000
20547823 0.0000 1.0000
20547946 0.0000 1.0000
20548208 0.0000 1.0000
20548222 0.0000 1.0000
20548279 0.0000 1.0000
20548291 0.0000 1.0000
20548303 0.0000 1.0000
20548337 0.0000 1.0000
20548600 0.0000 1.0000
20548697 0.0000 1.0000
20548709 0.0000 1.0000
20548717 0.0000 1.0000
20548896 0.0000 1.0000
20549010 0.0000 1.0000
20549053 0.0000 1.0000
20549161 0.0000 1.0000
20549172 0.0000 1.0000
20549226 0.0000 1.0000
20549432 0.0000 1.0000
20549453 0.0000 1.0000
20549583 0.0000 1.0000
20549756 0.0000 1.0000
20549772 0.0000 1.0000
20549781 0.0000 1.0000
20549793 0.0000 1.0000
20549835 0.0000 1.0000
20549888 0.0000 1.0000
20550044 0.0000 1.0000
20550130 0.0000 1.0000
20550167 0.0000 1.0000
20550194 0.0000 1.0000
20550244 0.0000 1.0000
20550300 0.0000 1.0000
20550377 0.0000 1.0000
20550402 0.0000 1.0000
20550438 0.0000 1.0000
20550445 0.0000 1.0000
20550473 0.0000 1.0000
20550536 0.0000 1.0000
20550573 0.0000 1.0000
20550614 0.0000 1.0000
20550640 0.0000 1.0000
20550657 0.0000 1.0000
20550731 0.0000 1.0000
20550763 0.0000 1.0000
20550811 0.0000 1.0000
20550838 0.0000 1.0000
20550845 0.0000 1.0000
20550951 0.0000 1.0000
20550954 0.0000 1.0000
20550985 0.0000 1.0000
20551089 0.0000 1.0000
20551178 0.0000 1.0000
20553464 0.0000 1.0000
20554206 0.0000 1.0000
20555161 0.0000 1.0000
20555168 0.0000 1.0000
20555198 0.0000 1.0000
20555248 0.0000 1.0000
20555285 0.0000 1.0000
20555316 0.0000 1.0000
20555431 0.0000 1.0000
20555491 0.0000 1.0000
20555609 0.0000 1.0000
20555696 0.0000 1.0000
20555730 0.0000 1.0000
20555788 0.0000 1.0000
20555876 0.0000 1.0000
20555898 0.0000 1.0000
20555923 0.0000 1.0000
20555959 0.0000 1.0000
20555988 0.0000 1.0000
20556237 0.0000 1.0000
20556280 0.0000 1.0000
20556446 0.0000 1.0000
20556662 0.0000 1.0000
20556670 0.0000 1.0000
20556689 0.0000 1.0000
20556697 0.0000 1.0000
20556702 0.0000 1.0000
20556709 0.0000 1.0000
20556720 0.0000 1.0000
20556743 0.0000 1.0000
20556819 0.0000 1.0000
20556831 0.0000 1.0000
20556848 0.0000 1.0000
20556968 0.0000 1.0000
20557085 0.0000 1.0000
20557096 0.0000 1.0000
20557120 0.0000 1.0000
20557141 0.0000 1.0000
20557156 0.0000 1.0000
20557238 0.0000 1.0000
20557251 0.0000 1.0000
20557316 0.0000 1.0000
20557360 0.0000 1.0000
20557490 0.0000 1.0000
20557521 0.0000 1.0000
20557608 0.0000 1.0000
20557632 0.0000 1.0000
20557698 0.0000 1.0000
20558053 0.0000 1.0000
20558190 0.0000 1.0000
20558306 0.0000 1.0000
20558312 0.0000 1.0000
20558325 0.0000 1.0000
20558428 0.0000 1.0000
20558540 0.0000 1.0000
20558586 0.0000 1.0000
20558647 0.0000 1.0000
20558665 0.0000 1.0000
20558719 0.0000 1.0000
20558769 0.0000 1.0000
20558787 0.0000 1.0000
20558826 0.0000 1.0000
20559022 0.0000 1.0000
20559066 0.0000 1.0000
20559117 0.0000 1.0000
20559137 0.0000 1.0000
20559162 0.0000 1.0000
20559284 0.0000 1.0000
20559293 0.0000 1.0000
20559319 0.0000 1.0000
20559327 0.0000 1.0000
20559373 0.0000 1.0000
20559408 0.0000 1.0000
20559420 0.0000 1.0000
20560135 0.0000 1.0000
20560227 0.0000 1.0000
20560237 0.0000 1.0000
20560467 0.0000 1.0000
20560529 0.0000 1.0000
20560564 0.0000 1.0000
20560607 0.0000 1.0000
20560636 0.0000 1.0000
20560658 0.0000 1.0000
20560824 0.0000 1.0000
20560835 0.0000 1.0000
20560855 0.0000 1.0000
20561023 0.0000 1.0000
20561036 0.0000 1.0000
20561079 0.0000 1.0000
20561136 0.0000 1.0000
20561175 0.0000 1.0000
20561202 0.0000 1.0000
20561300 0.0000 1.0000
20561354 0.0000 1.0000
20561438 0.0000 1.0000
20561467 0.0000 1.0000
20561486 0.0000 1.0000
20561587 0.0000 1.0000
20561595 0.0000 1.0000
20561835 0.0000 1.0000
20562060 0.0000 1.0000
20562270 0.0000 1.0000
20562308 0.0000 1.0000
20562439 0.0000 1.0000
20562619 0.0000 1.0000
20562663 0.0000 1.0000
20562676 0.0000 1.0000
20563261 0.0000 1.0000
20563278 0.0000 1.0000
20563460 0.0000 1.0000
20563556 0.0000 1.0000
20563783 0.0000 1.0000
20563899 0.0000 1.0000
20563976 0.0000 1.0000
20564154 0.0000 1.0000
20564231 0.0000 1.0000
20564372 0.0000 1.0000
20564740 0.0000 1.0000
20564917 0.0000 1.0000
20564919 0.0000 1.0000
20564952 0.0000 1.0000
20564979 0.0000 1.0000
20565019 0.0000 1.0000
20565043 0.0000 1.0000
20565059 0.0000 1.0000
20565099 0.0000 1.0000
20565247 0.0000 1.0000
20565255 0.0000 1.0000
20565277 0.0000 1.0000
20565363 0.0000 1.0000
20565464 0.0000 1.0000
20565537 0.0000 1.0000
20565565 0.0000 1.0000
20565640 0.0000 1.0000
20565795 0.0000 1.0000
20565864 0.0000 1.0000
20566057 0.0000 1.0000
20566263 0.0000 1.0000
20566703 0.0000 1.0000
20566916 0.0000 1.0000
20566984 0.0000 1.0000
20567081 0.0000 1.0000
20567098 0.0000 1.0000
20567136 0.0000 1.0000
20567192 0.0000 1.0000
20567393 0.0000 1.0000
20567586 0.0000 1.0000
20567677 0.0000 1.0000
20567709 0.0000 1.0000
20567764 0.0000 1.0000
20567782 0.0000 1.0000
20567820 0.0000 1.0000
20567846 0.0000 1.0000
20567885 0.0000 1.0000
20567889 0.0000 1.0000
20567898 0.0000 1.0000
20567906 0.0000 1.0000
20567918 0.0000 1.0000
20567922 0.0000 1.0000
20567935 0.0000 1.0000
20567941 0.0000 1.0000
20567966 0.0000 1.0000
20567971 0.0000 1.0000
20567998 0.0000 1.0000
20568040 0.0000 1.0000
20568147 0.0000 1.0000
20568197 0.0000 1.0000
20568441 0.0000 1.0000
20568499 0.0000 1.0000
20568510 0.0000 1.0000
20568523 0.0000 1.0000
20568528 0.0000 1.0000
20568549 0.0000 1.0000
20568601 0.0000 1.0000
20568629 0.0000 1.0000
20568971 0.0000 1.0000
20569094 0.0000 1.0000
20569109 0.0000 1.0000
20569129 0.0000 1.0000
20569143 0.0000 1.0000
20569850 0.0000 1.0000
20569884 0.0000 1.0000
20569893 0.0000 1.0000
20569900 0.0000 1.0000
20569908 0.0000 1.0000
20569918 0.0000 1.0000
20570454 0.0000 1.0000
20570948 0.0000 1.0000
20570967 0.0000 1.0000
20571016 0.0000 1.0000
20571073 0.0000 1.0000
20571922 0.0000 1.0000
20571923 0.0000 1.0000
20571982 0.0000 1.0000
20571991 0.0000 1.0000
20572086 0.0000 1.0000
20572278 0.0000 1.0000
20572304 0.0000 1.0000
20572369 0.0000 1.0000
20572567 0.0000 1.0000
20573005 0.0000 1.0000
20573113 0.0000 1.0000
20573137 0.0000 1.0000
20573179 0.0000 1.0000
20573264 0.0000 1.0000
20573399 0.0000 1.0000
20573610 0.0000 1.0000
20573794 0.0000 1.0000
20573831 0.0000 1.0000
20573857 0.0000 1.0000
20573889 0.0000 1.0000
20573937 0.0000 1.0000
20574035 0.0000 1.0000
20574274 0.0000 1.0000
20574387 0.0000 1.0000
20574522 0.0000 1.0000
20574602 0.0000 1.0000
20574784 0.0000 1.0000
20574863 0.0000 1.0000
20574910 0.0000 1.0000
20575264 0.0000 1.0000
20575292 0.0000 1.0000
20575359 0.0000 1.0000
20575443 0.0000 1.0000
20575741 0.0000 1.0000
20575891 0.0000 1.0000
20576677 0.0000 1.0000
20576935 0.0000 1.0000
20576952 0.0000 1.0000
20576965 0.0000 1.0000
20577152 0.0000 1.0000
20577194 0.0000 1.0000
20577262 0.0000 1.0000
20577300 0.0000 1.0000
20577311 0.0000 1.0000
20577348 0.0000 1.0000
20577385 0.0000 1.0000
20577396 0.0000 1.0000
20577426 0.0000 1.0000
20577708 0.0000 1.0000
20578049 0.0000 1.0000
20578061 0.0000 1.0000
20578076 0.0000 1.0000
20578088 0.0000 1.0000
20578109 0.0000 1.0000
20578425 0.0000 1.0000
20578578 0.0000 1.0000
20580190 0.0000 1.0000
20581107 0.0000 1.0000
20582162 0.0000 1.0000
20582184 0.0000 1.0000
20582766 0.0000 1.0000
20583171 0.0000 1.0000
20583210 0.0000 1.0000
20584008 0.0000 1.0000
20584267 0.0000 1.0000
20584348 0.0000 1.0000
20584362 0.0000 1.0000
20584591 0.0000 1.0000
20584710 0.0000 1.0000
20585246 0.0000 1.0000
20585769 0.0000 1.0000
20585784 0.0000 1.0000
20585995 0.0000 1.0000
20586047 0.0000 1.0000
20587356 0.0000 1.0000
20588044 0.0000 1.0000
20589156 0.0000 1.0000
20589296 0.0000 1.0000
20589339 0.0000 1.0000
20590651 0.0000 1.0000
20590778 0.0000 1.0000
20591965 0.0000 1.0000
20593328 0.0000 1.0000
20593991 0.0000 1.0000
20594300 0.0000 1.0000
20594355 0.0000 1.0000
20594630 0.0000 1.0000
20594994 0.0000 1.0000
20595095 0.0000 1.0000
20595114 0.0000 1.0000
20595314 0.0000 1.0000
20595332 0.0000 1.0000
20595699 0.0000 1.0000
20599646 0.0000 1.0000
20599900 0.0000 1.0000
20602217 0.0000 1.0000
20602225 0.0000 1.0000
20603919 0.0000 1.0000
20605492 0.0000 1.0000
20607011 0.0000 1.0000
20607108 0.0000 1.0000
20609036 0.0000 1.0000
20609315 0.0000 1.0000
20609679 0.0000 1.0000
20610333 0.0000 1.0000
20610850 0.0000 1.0000
20612177 0.0000 1.0000
20612214 0.0000 1.0000
20613368 0.0000 1.0000
20613387 0.0000 1.0000
20613865 0.0000 1.0000
20614052 0.0000 1.0000
20614151 0.0000 1.0000
20614174 0.0000 1.0000
20614181 0.0000 1.0000
20614220 0.0000 1.0000
20614253 0.0000 1.0000
20614268 0.0000 1.0000
20614274 0.0000 1.0000
20614299 0.0000 1.0000
20614312 0.0000 1.0000
20614387 0.0000 1.0000
20614437 0.0000 1.0000
20614488 0.0000 1.0000
20614523 0.0000 1.0000
20614534 0.0000 1.0000
20614557 0.0000 1.0000
20614564 0.0000 1.0000
20614596 0.0000 1.0000
20614604 0.0000 1.0000
20614612 0.0000 1.0000
20614642 0.0000 1.0000
20614672 0.0000 1.0000
20614851 0.0000 1.0000
20614858 0.0000 1.0000
20614863 0.0000 1.0000
20614880 0.0000 1.0000
20614971 0.0000 1.0000
20614978 0.0000 1.0000
20615132 0.0000 1.0000
20615204 0.0000 1.0000
20615275 0.0000 1.0000
20615309 0.0000 1.0000
20615486 0.0000 1.0000
20615503 0.0000 1.0000
20615599 0.0000 1.0000
20616810 0.0000 1.0000
20616849 0.0000 1.0000
20617250 0.0000 1.0000
20617357 0.0000 1.0000
20617553 0.0000 1.0000
20617719 0.0000 1.0000
20617724 0.0000 1.0000
20617879 0.0000 1.0000
20618336 0.0000 1.0000
20618593 0.0000 1.0000
20619757 0.0000 1.0000
20620486 0.0000 1.0000
20620564 0.0000 1.0000
20620814 0.0000 1.0000
20621066 0.0000 1.0000
20622070 0.0000 1.0000
20622167 0.0000 1.0000
20622470 0.0000 1.0000
20622676 0.0000 1.0000
20622758 0.0000 1.0000
20622776 0.0000 1.0000
20623547 0.0000 1.0000
20623688 0.0000 1.0000
20624413 0.0000 1.0000
20625253 0.0000 1.0000
20625259 0.0000 1.0000
20625452 0.0000 1.0000
20625909 0.0000 1.0000
20625960 0.0000 1.0000
20626215 0.0000 1.0000
20626496 0.0000 1.0000
20626581 0.0000 1.0000
20626662 0.0000 1.0000
20626796 0.0000 1.0000
20627567 0.0000 1.0000
20627687 0.0000 1.0000
20627767 0.0000 1.0000
20627990 0.0000 1.0000
20628240 0.0000 1.0000
20629238 0.0000 1.0000
20629554 0.0000 1.0000
20630562 0.0000 1.0000
20630669 0.0000 1.0000
20630775 0.0000 1.0000
20631514 0.0000 1.0000
20631715 0.0000 1.0000
20631880 0.0000 1.0000
20631885 0.0000 1.0000
20632067 0.0000 1.0000
20632100 0.0000 1.0000
20632105 0.0000 1.0000
20632173 0.0000 1.0000
20632357 0.0000 1.0000
20632401 0.0000 1.0000
20632410 0.0000 1.0000
20632558 0.0000 1.0000
20632625 0.0000 1.0000
20632666 0.0000 1.0000
20632825 0.0000 1.0000
20632912 0.0000 1.0000
20632958 0.0000 1.0000
20633010 0.0000 1.0000
20633047 0.0000 1.0000
20633054 0.0000 1.0000
20633101 0.0000 1.0000
20633110 0.0000 1.0000
20633112 0.0000 1.0000
20633121 0.0000 1.0000
20633137 0.0000 1.0000
20633215 0.0000 1.0000
20633384 0.0000 1.0000
20633520 0.0000 1.0000
20633563 0.0000 1.0000
20633604 0.0000 1.0000
20633704 0.0000 1.0000
20633720 0.0000 1.0000
20633727 0.0000 1.0000
20633801 0.0000 1.0000
20633820 0.0000 1.0000
20633827 0.0000 1.0000
20633948 0.0000 1.0000
20634267 0.0000 1.0000
20634434 0.0000 1.0000
20635122 0.0000 1.0000
20635257 0.0000 1.0000
20635360 0.0000 1.0000
20635930 0.0000 1.0000
20636806 0.0000 1.0000
20637285 0.0000 1.0000
20637444 0.0000 1.0000
20637449 0.0000 1.0000
20637502 0.0000 1.0000
20637580 0.0000 1.0000
20637690 0.0000 1.0000
20637699 0.0000 1.0000
20637705 0.0000 1.0000
20637761 0.0000 1.0000
20637829 0.0000 1.0000
20637839 0.0000 1.0000
20638189 0.0000 1.0000
20638194 0.0000 1.0000
20638269 0.0000 1.0000
20638384 0.0000 1.0000
20638435 0.0000 1.0000
20638480 0.0000 1.0000
20638562 0.0000 1.0000
20638608 0.0000 1.0000
20638669 0.0000 1.0000
20638729 0.0000 1.0000
20638769 0.0000 1.0000
20638792 0.0000 1.0000
20638815 0.0000 1.0000
20638960 0.0000 1.0000
20639243 0.0000 1.0000
20639255 0.0000 1.0000
20639275 0.0000 1.0000
20639419 0.0000 1.0000
20639564 0.0000 1.0000
20639762 0.0000 1.0000
20639951 0.0000 1.0000
20640152 0.0000 1.0000
20640322 0.0000 1.0000
20640383 0.0000 1.0000
20640532 0.0000 1.0000
20640600 0.0000 1.0000
20640746 0.0000 1.0000
20640921 0.0000 1.0000
20641082 0.0000 1.0000
20641091 0.0000 1.0000
20641437 0.0000 1.0000
20641481 0.0000 1.0000
20641642 0.0000 1.0000
20641750 0.0000 1.0000
20641839 0.0000 1.0000
20641953 0.0000 1.0000
20642042 0.0000 1.0000
20642058 0.0000 1.0000
20642206 0.0000 1.0000
20642229 0.0000 1.0000
20642241 0.0000 1.0000
20642336 0.0000 1.0000
20642381 0.0000 1.0000
20642420 0.0000 1.0000
20642438 0.0000 1.0000
20642505 0.0000 1.0000
20642510 0.0000 1.0000
20642516 0.0000 1.0000
20642535 0.0000 1.0000
20642586 0.0000 1.0000
20642605 0.0000 1.0000
20642640 0.0000 1.0000
20642828 0.0000 1.0000
20642923 0.0000 1.0000
20643029 0.0000 1.0000
20643304 0.0000 1.0000
20643312 0.0000 1.0000
20643958 0.0000 1.0000
20644163 0.0000 1.0000
20644185 0.0000 1.0000
20644321 0.0000 1.0000
20644427 0.0000 1.0000
20644569 0.0000 1.0000
20644666 0.0000 1.0000
20644699 0.0000 1.0000
20644714 0.0000 1.0000
20644720 0.0000 1.0000
20644740 0.0000 1.0000
20644759 0.0000 1.0000
20644784 0.0000 1.0000
20644789 0.0000 1.0000
20644915 0.0000 1.0000
20644994 0.0000 1.0000
20645596 0.0000 1.0000
20645762 0.0000 1.0000
20645804 0.0000 1.0000
20645857 0.0000 1.0000
20645867 0.0000 1.0000
20645882 0.0000 1.0000
20645906 0.0000 1.0000
20645943 0.0000 1.0000
20645952 0.0000 1.0000
20646111 0.0000 1.0000
20646249 0.0000 1.0000
20646386 0.0000 1.0000
20646404 0.0000 1.0000
20646730 0.0000 1.0000
20646745 0.0000 1.0000
20646925 0.0000 1.0000
20647271 0.0000 1.0000
20647296 0.0000 1.0000
20647321 0.0000 1.0000
20647585 0.0000 1.0000
20647803 0.0000 1.0000
20647876 0.0000 1.0000
20647917 0.0000 1.0000
20647930 0.0000 1.0000
20648043 0.0000 1.0000
20648209 0.0000 1.0000
20648308 0.0000 1.0000
20648535 0.0000 1.0000
20648948 0.0000 1.0000
20649479 0.0000 1.0000
20650093 0.0000 1.0000
20650098 0.0000 1.0000
20650138 0.0000 1.0000
20650211 0.0000 1.0000
20650263 0.0000 1.0000
20650308 0.0000 1.0000
20650405 0.0000 1.0000
20650465 0.0000 1.0000
20650572 0.0000 1.0000
20650610 0.0000 1.0000
20650706 0.0000 1.0000
20650956 0.0000 1.0000
20650973 0.0000 1.0000
20651659 0.0000 1.0000
20651823 0.0000 1.0000
20651908 0.0000 1.0000
20652142 0.0000 1.0000
20652210 0.0000 1.0000
20652332 0.0000 1.0000
20652386 0.0000 1.0000
20652621 0.0000 1.0000
20652633 0.0000 1.0000
20652868 0.0000 1.0000
20652948 0.0000 1.0000
20653012 0.0000 1.0000
20653054 0.0000 1.0000
20653157 0.0000 1.0000
20653213 0.0000 1.0000
20653520 0.0000 1.0000
20653591 0.0000 1.0000
20653633 0.0000 1.0000
20653837 0.0000 1.0000
20654461 0.0000 1.0000
20654478 0.0000 1.0000
20654648 0.0000 1.0000
20654752 0.0000 1.0000
20654910 0.0000 1.0000
20654959 0.0000 1.0000
20655114 0.0000 1.0000
20655422 0.0000 1.0000
20655878 0.0000 1.0000
20656034 0.0000 1.0000
20656238 0.0000 1.0000
20656563 0.0000 1.0000
20656916 0.0000 1.0000
20656922 0.0000 1.0000
20657025 0.0000 1.0000
20657275 0.0000 1.0000
20657577 0.0000 1.0000
20658070 0.0000 1.0000
20659000 0.0000 1.0000
20659109 0.0000 1.0000
20659287 0.0000 1.0000
20659922 0.0000 1.0000
20660079 0.0000 1.0000
20660139 0.0000 1.0000
20660235 0.0000 1.0000
20660595 0.0000 1.0000
20660633 0.0000 1.0000
20660748 0.0000 1.0000
20661246 0.0000 1.0000
20662574 0.0000 1.0000
20662743 0.0000 1.0000
20662841 0.0000 1.0000
20662944 0.0000 1.0000
20663804 0.0000 1.0000
20663943 0.0000 1.0000
20664111 0.0000 1.0000
20664176 0.0000 1.0000
20664386 0.0000 1.0000
20664506 0.0000 1.0000
20664756 0.0000 1.0000
20664776 0.0000 1.0000
20664810 0.0000 1.0000
20664840 0.0000 1.0000
20665090 0.0000 1.0000
20665405 0.0000 1.0000
20665515 0.0000 1.0000
20665520 0.0000 1.0000
20665718 0.0000 1.0000
20667513 0.0000 1.0000
20667927 0.0000 1.0000
20668051 0.0000 1.0000
20668138 0.0000 1.0000
20668165 0.0000 1.0000
20668208 0.0000 1.0000
20668991 0.0000 1.0000
20669073 0.0000 1.0000
20669128 0.0000 1.0000
20669632 0.0000 1.0000
20670058 0.0000 1.0000
20670089 0.0000 1.0000
20670194 0.0000 1.0000
20670426 0.0000 1.0000
20670448 0.0000 1.0000
20670754 0.0000 1.0000
